time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,-1.81372722135,2.15192460032,15.5070928766,0.173231186823,0.176961940253,0.0,-2.50443369067,2.70610110859,4.44615436302,-0.0184945529296,0.0943839868366,0.0,442.0998172883992,444.67469035108144,444.5546211218535,443.8171820147433
2.4600000000000017,-1.96745507107,2.31735230782,15.7745879705,0.172177658825,0.182385549192,0.0,-2.62033369057,2.80790950868,4.46997352031,-0.0157501728754,0.0809047543495,0.0,444.7417772711024,443.6429900945331,444.42492895540676,444.6499192272807
2.520000000000002,-2.12815850249,2.48876955239,16.0430334032,0.171176223428,0.187274846702,0.0,-2.73689649336,2.90577577553,4.47790901595,-0.0186409550297,0.082629838924,0.0,439.6680908861097,439.8164624642818,440.34295101564936,440.10379269133784
2.580000000000002,-2.29607026921,2.66612220575,16.3125297124,0.17026878104,0.192321636965,0.0,-2.86062163387,3.00572955012,4.50489723253,-0.0088838340298,0.0869242737015,0.0,446.37557603694927,446.7316861091659,446.7737401345247,447.56878239669584
2.640000000000002,-2.47149243647,2.84941811977,16.5835210014,0.169937795907,0.197990246362,0.0,-2.98728407074,3.1039354099,4.52772032049,0.000486919830954,0.106408647001,0.0,445.5872888708641,447.18492048372815,446.0780588577672,446.84283891460996
2.700000000000002,-2.65444877475,3.03842374986,16.8549454253,0.169937096352,0.20420198544,0.0,-3.11183289915,3.19611142023,4.51943994027,-0.00102803438004,0.0970440311334,0.0,438.21856409425703,437.4487705070307,436.6254897358156,436.4990597081418
2.760000000000002,-2.84537864551,3.23324555917,17.12764406,0.169608499513,0.21006440643,0.0,-3.25302444837,3.29773519594,4.56989845177,-0.0163238845257,0.0990000910491,0.0,456.46707213701035,456.6310651425416,458.01440079804007,456.796154771241
2.820000000000002,-3.0445777377,3.43387125152,17.4018205104,0.168878215502,0.215596325287,0.0,-3.38748117454,3.38955463393,4.56896095042,-0.0049454719683,0.0729554105026,0.0,442.6233865008395,440.4813205300438,441.30153820901535,442.2400426691489
2.880000000000002,-3.25212147153,3.64010035769,17.6766672223,0.169423474094,0.219678596517,0.0,-3.53104282979,3.48459365301,4.59211876027,0.0280706727671,0.0557382892282,0.0,450.63188636516725,449.24107977767756,449.3146906564475,451.98389458352784
2.940000000000002,-3.46787608981,3.85165249628,17.9507041699,0.171093376223,0.22282027483,0.0,-3.66113942269,3.5671721569,4.54232439406,0.027349502209,0.0445708442613,0.0,427.7515802023694,426.80119910435025,427.01913826055085,426.9578336875013
3.000000000000002,-3.69269782018,4.06905887162,18.2268965227,0.172491039625,0.225728911377,0.0,-3.83312350834,3.6796053473,4.66307803463,0.013612587628,0.055324158368,0.0,480.7677219078008,481.5831512843475,483.62432946917176,482.58838451669953
3.0600000000000023,-3.92677889024,4.29235847234,18.5053968608,0.172866304157,0.229582520974,0.0,-3.96997702337,3.76364054512,4.62010099221,-0.0155498112601,0.0778112400489,0.0,430.94572565359715,432.845750554009,433.261335600668,430.80195163863056
